Loan_ID,Account_Number,Origination_Date,First_Payment_Date,Maturity_Date,Original_Amount,Current_Balance,Interest_Rate,Original_Term_Months,Remaining_Term_Months,Monthly_Payment,Loan_Purpose,Origination_Channel,Grade,Sub_Grade,Internal_Risk_Rating,Loan_Status,Days_Past_Due,DPD_Bucket,Times_30_DPD,Times_60_DPD,Times_90_DPD,Max_DPD_Ever,Months_Since_Last_Delinq,FICO_Origination,FICO_Current,FICO_Delta,Application_Score,Behavioral_Score,PD_Model_Score,LGD_Estimate,Expected_Loss,Annual_Income,Monthly_Income,Monthly_Debt_Payments,DTI_Front,DTI_Back,Income_Verification,Employment_Status,Employment_Length_Years,Employer_Name,Job_Title,Housing_Status,Monthly_Housing_Payment,Co_Borrower_Flag,Borrower_State,Borrower_City,Borrower_Zip,Open_Credit_Lines,Total_Credit_Lines,Revolving_Balance,Revolving_Utilization_Pct,Total_Revolving_Limit,Inquiries_Last_6Mo,Derogatory_Marks,Public_Records,Collections_12Mo,Earliest_Credit_Line,Credit_History_Months,Bankruptcy_Flag,Total_Payments_Made,Total_Principal_Paid,Total_Interest_Paid,Last_Payment_Date,Last_Payment_Amount,Next_Payment_Due,Payment_Method,Autopay_Enrolled,Origination_Fee_Pct,Origination_Fee_Amount,Late_Fees_Charged,NSF_Fees,Total_Fees,Recoveries,Net_Loss,Hardship_Flag,Modification_Flag,Forbearance_Flag,TDR_Flag,Months_On_Book,Seasoning_Bucket,Pool_ID,Servicer_ID,Investor_Code,Vintage_Year,Vintage_Quarter,Cutoff_Date,Reporting_Date
USL0000616,ACCT3124502,11/03/2020,12/01/2020,10/19/2023,7700,1155.0,16.33,36,0,271.97,Education,Mobile App,C,C3,3,Current,0,Current,0,0,0,0,,662,652,-10,652,665.0,0.0841,0.296,28.75,69879.21,5823.27,658.91,4.7,11.3,Source Verified,Self-Employed,7,Military,Manager,Mortgage,2386.24,0,AZ,AZ City,14184,18,25,676.83,46.0,1471.37,0,0,0,0,05/09/1993,386,0,36,6545.0,3245.92,12/21/2024,219.84,03/01/2025,ACH,1,1.0,77.0,0.0,0,77.0,0.0,0.0,0,0,0,0,51,49+,POOL-2020-B,SVC001,INV_C,2020,2020Q4,01/31/2025,02/01/2025
USL0000617,ACCT6070059,03/03/2023,04/01/2023,02/15/2026,14800,6762.78,9.71,36,13,475.54,Education,Mobile App,B,B1,2,Current,0,Current,0,0,0,0,39.0,671,659,-12,644,606.0,0.0249,0.328,55.23,78111.98,6509.33,1590.84,7.3,24.4,Verified,Employed,16,Government,Manager,Mortgage,666.92,1,IL,Naperville,69051,6,13,580.42,53.0,1095.13,1,1,0,1,09/06/2012,151,0,23,8037.22,2900.2,11/09/2024,508.77,03/01/2025,Check,1,2.0,296.0,0.0,0,296.0,0.0,0.0,0,0,0,0,23,13-24,POOL-2023-D,SVC002,INV_D,2023,2023Q1,01/31/2025,02/01/2025
USL0000618,ACCT3237996,04/30/2020,05/01/2020,04/20/2022,16800,2520.0,16.62,24,0,827.57,Home Improvement,Call Center,C,C3,3,Current,0,Current,2,0,0,60,67.0,664,661,-3,637,648.0,0.0619,0.38,59.28,127661.87,10638.49,2016.3,7.8,19.0,Not Verified,Employed,0,JPMorgan Chase,Nurse,Rent,3279.67,0,WI,WI City,58791,30,48,1049.03,67.7,1549.53,0,1,0,0,10/04/1991,405,0,24,14280.0,5581.68,11/08/2024,665.71,03/01/2025,ACH,0,0.0,0.0,55.88,0,55.88,0.0,0.0,0,0,0,0,57,49+,POOL-2020-B,SVC003,INV_D,2020,2020Q2,01/31/2025,02/01/2025
USL0000619,ACCT3386990,04/22/2020,05/01/2020,04/12/2022,21800,3270.0,16.14,24,0,1068.85,Home Improvement,Online,C,C5,3,Current,0,Current,0,0,0,0,3.0,616,619,3,612,629.0,0.061,0.278,55.45,49813.21,4151.1,1695.74,25.7,40.9,Source Verified,Employed,5,Alphabet,Technician,Mortgage,1748.21,0,VA,VA City,14312,12,17,1299.15,60.5,2147.36,3,4,0,0,09/27/2020,52,0,24,18530.0,7122.4,10/29/2024,1193.79,03/01/2025,ACH,0,1.5,327.0,0.0,0,327.0,0.0,0.0,0,0,0,0,58,49+,POOL-2020-B,SVC002,INV_B,2020,2020Q2,01/31/2025,02/01/2025
USL0000620,ACCT3677974,12/27/2019,01/01/2020,11/25/2025,44600,11955.28,15.89,72,10,964.76,Major Purchase,Mobile App,C,C3,3,Current,0,Current,1,0,0,30,,632,639,7,634,593.0,0.0754,0.387,348.85,68879.78,5739.98,2725.23,16.8,47.5,Verified,Employed,21,Government,Associate,Mortgage,2033.01,0,LA,LA City,38825,13,17,2814.76,73.7,3819.21,6,0,0,0,10/18/2009,186,0,62,32644.72,27170.4,12/21/2024,1139.97,03/01/2025,Online Portal,1,2.0,892.0,38.99,0,930.99,0.0,0.0,0,0,0,0,62,49+,POOL-2019-B,SVC003,INV_B,2019,2019Q4,01/31/2025,02/01/2025
USL0000621,ACCT7369662,06/06/2024,07/01/2024,05/27/2026,13700,9818.33,15.38,24,16,666.74,Auto Repair,Broker,C,C2,3,Current,0,Current,0,0,0,0,,610,570,-40,647,626.0,0.0606,0.401,238.59,35163.62,2930.3,2846.13,22.8,65.0,Verified,Employed,6,Retail,Director,Own,0.0,0,VA,VA City,56655,4,9,7770.28,60.0,12950.47,1,0,0,1,03/12/2019,71,0,8,3881.67,1452.25,11/19/2024,652.75,03/01/2025,Mobile App,0,1.0,137.0,0.0,0,137.0,0.0,0.0,0,0,0,0,8,0-12,POOL-2024-C,SVC002,INV_A,2024,2024Q2,01/31/2025,02/01/2025
USL0000622,ACCT8423640,07/19/2020,08/01/2020,07/09/2022,29500,4425.0,22.33,24,0,1535.22,Other,Broker,E,E1,5,Current,0,Current,1,0,0,30,15.0,578,590,12,557,569.0,0.1187,0.423,222.18,44049.33,3670.78,3912.84,41.8,65.0,Not Verified,Self-Employed,10,Self-Employed,Manager,Mortgage,966.77,1,LA,LA City,30353,30,47,3108.96,88.1,3528.9,6,4,0,0,10/19/2011,161,0,24,25075.0,11770.28,11/01/2024,1289.86,03/01/2025,Online Portal,1,6.0,1770.0,20.9,0,1790.9,0.0,0.0,0,0,0,0,55,49+,POOL-2020-A,SVC002,INV_A,2020,2020Q3,01/31/2025,02/01/2025
USL0000623,ACCT4083117,04/10/2024,05/01/2024,03/05/2031,19100,17360.54,12.54,84,75,342.71,Wedding,Mobile App,B,B5,2,Current,0,Current,0,0,0,0,30.0,711,705,-6,675,655.0,0.0369,0.364,233.18,72447.85,6037.32,2750.33,5.7,45.6,Not Verified,Employed,6,Apple,Supervisor,Mortgage,3157.77,0,TX,Houston,23098,29,43,4681.03,46.9,9980.87,4,1,0,1,08/13/2020,54,0,9,1739.46,1344.93,01/27/2025,319.29,03/01/2025,ACH,1,2.0,382.0,0.0,0,382.0,0.0,0.0,0,0,0,0,9,0-12,POOL-2024-C,SVC001,INV_B,2024,2024Q2,01/31/2025,02/01/2025
USL0000624,ACCT2792489,08/26/2022,09/01/2022,08/10/2025,16800,5296.67,10.98,36,7,549.85,Medical Expenses,Online,B,B1,2,Current,0,Current,1,0,0,30,48.0,687,685,-2,622,623.0,0.0377,0.559,111.62,73865.0,6155.42,888.88,8.9,14.4,Verified,Employed,26,Amazon,Administrator,Rent,2195.52,0,AL,AL City,45639,28,37,528.5,45.4,1164.1,3,2,0,0,08/29/2010,175,0,29,11503.33,4442.32,01/27/2025,604.64,03/01/2025,Online Portal,1,3.0,504.0,29.75,0,533.75,0.0,0.0,0,0,0,0,29,25-36,POOL-2022-A,SVC002,INV_C,2022,2022Q3,01/31/2025,02/01/2025
USL0000625,ACCT8112350,07/15/2024,08/01/2024,06/14/2030,47000,43670.83,10.35,72,66,879.03,Education,Direct Mail,B,B2,2,Current,0,Current,0,0,0,0,48.0,637,643,6,649,,0.03,0.324,424.48,28394.45,2366.2,3021.16,37.1,65.0,Verified,Retired,28,Self-Employed,Supervisor,Rent,2679.32,0,FL,Tampa,95610,27,47,23254.37,49.8,46695.52,1,3,1,1,06/28/2001,287,0,6,3329.17,1945.01,10/14/2024,862.61,03/01/2025,Check,0,4.0,1880.0,0.0,0,1880.0,0.0,0.0,0,0,0,0,6,0-12,POOL-2024-B,SVC001,INV_A,2024,2024Q3,01/31/2025,02/01/2025
USL0000626,ACCT1425105,07/24/2020,08/01/2020,07/03/2024,20900,19506.08,6.86,48,0,499.12,Vacation,Branch,A,A2,1,60 DPD,60,60 DPD,1,1,1,90,,761,762,1,704,649.0,0.001,0.36,7.02,35834.02,2986.17,1997.34,16.7,65.0,Not Verified,Employed,18,CVS Health,Specialist,Mortgage,2236.1,0,IL,Chicago,28334,24,40,3999.36,53.7,7447.6,0,0,0,0,06/29/1993,384,0,45,1393.92,21066.48,10/16/2024,557.62,,Mobile App,0,1.0,209.0,27.81,0,236.81,0.0,0.0,0,0,0,0,55,49+,POOL-2020-A,SVC003,INV_D,2020,2020Q3,01/31/2025,02/01/2025
USL0000627,ACCT5145626,11/17/2024,12/01/2024,11/07/2026,36800,34193.33,15.72,24,22,1796.92,Major Purchase,Call Center,C,C3,3,Current,0,Current,0,0,0,0,73.0,655,649,-6,620,,0.0664,0.487,1105.7,67779.86,5648.32,3257.02,31.8,57.7,Verified,Employed,13,Alphabet,Specialist,Own,0.0,0,MD,MD City,94708,22,40,8443.63,83.1,10160.81,0,2,0,0,01/07/2015,122,0,2,2606.67,987.17,12/26/2024,1454.76,03/01/2025,ACH,1,4.0,1472.0,0.0,0,1472.0,0.0,0.0,0,0,0,0,2,0-12,POOL-2024-A,SVC003,RETAINED,2024,2024Q4,01/31/2025,02/01/2025
USL0000628,ACCT3559135,05/26/2019,06/01/2019,04/19/2026,54100,16326.61,4.83,84,15,760.33,Other,Mobile App,A,A2,1,Current,0,Current,2,0,0,60,,731,716,-15,716,753.0,0.001,0.34,5.55,49085.85,4090.49,2913.19,18.6,65.0,Source Verified,Employed,18,Healthcare,Specialist,Mortgage,1059.53,0,KY,KY City,21030,25,44,6067.64,42.7,14209.93,6,1,0,0,09/01/1992,394,0,69,37773.39,14689.38,12/02/2024,795.76,03/01/2025,Online Portal,0,6.0,3246.0,56.25,0,3302.25,0.0,0.0,0,0,0,0,69,49+,POOL-2019-C,SVC001,INV_A,2019,2019Q2,01/31/2025,02/01/2025
USL0000629,ACCT1942242,09/18/2022,10/01/2022,09/07/2024,21300,3195.0,21.11,24,0,1095.67,Vacation,Direct Mail,D,D3,4,Current,0,Current,0,0,0,0,,561,553,-8,579,597.0,0.1011,0.328,105.95,70567.29,5880.61,1910.95,18.6,32.5,Verified,Self-Employed,2,McKesson,Technician,Rent,3486.83,0,WI,WI City,83664,24,34,2468.62,68.2,3619.68,2,0,0,1,06/02/2005,239,0,24,18105.0,8191.08,01/19/2025,1235.94,03/01/2025,Check,1,0.0,0.0,0.0,50,50.0,0.0,0.0,0,0,0,0,28,25-36,POOL-2022-B,SVC001,INV_C,2022,2022Q3,01/31/2025,02/01/2025
USL0000630,ACCT9000235,08/20/2019,09/01/2019,07/14/2026,42900,14248.93,12.35,84,18,765.36,Other,Online,B,B5,2,Current,0,Current,0,0,0,0,15.0,690,747,57,676,718.0,0.0397,0.41,231.93,41486.0,3457.17,1592.18,22.1,46.1,Verified,Employed,4,Apple,Coordinator,Other,840.66,1,KY,KY City,60508,22,33,3359.26,40.9,8213.35,0,1,0,0,01/12/2004,256,0,66,28651.07,21862.69,01/30/2025,696.22,03/01/2025,Auto-Pay,1,1.0,429.0,0.0,0,429.0,0.0,0.0,0,0,0,0,66,49+,POOL-2019-C,SVC003,INV_D,2019,2019Q3,01/31/2025,02/01/2025
USL0000631,ACCT7338217,11/14/2022,12/01/2022,11/03/2024,65900,9885.0,24.5,24,0,3500.67,Debt Consolidation,Online,E,E3,5,Current,0,Current,0,0,0,0,,548,533,-15,546,535.0,0.1145,0.479,542.15,46877.49,3906.46,4018.13,89.6,65.0,Not Verified,Self-Employed,25,Amazon,Administrator,Rent,2288.41,0,KY,KY City,51005,10,20,182.3,74.2,245.69,2,0,0,1,07/02/2002,275,0,24,56015.0,28001.08,10/08/2024,3743.46,03/01/2025,Online Portal,0,6.0,3954.0,0.0,0,3954.0,0.0,0.0,0,0,0,0,27,25-36,POOL-2022-D,SVC002,INV_A,2022,2022Q4,01/31/2025,02/01/2025
USL0000632,ACCT7850615,11/03/2020,12/01/2020,10/08/2025,25700,7131.75,8.21,60,9,523.69,Business,Mobile App,A,A4,1,Current,0,Current,0,0,0,0,18.0,729,737,8,702,688.0,0.001,0.396,2.82,132466.75,11038.9,1556.96,4.7,14.1,Verified,Self-Employed,3,Government,Associate,Rent,3138.25,0,TX,Austin,92227,25,45,22088.57,62.0,35626.73,1,1,0,0,05/26/2014,130,0,51,18568.25,8139.94,10/03/2024,495.42,03/01/2025,Check,1,1.0,257.0,0.0,25,282.0,0.0,0.0,0,0,0,0,51,49+,POOL-2020-B,SVC003,INV_A,2020,2020Q4,01/31/2025,02/01/2025
USL0000633,ACCT8950294,08/17/2023,09/01/2023,08/01/2026,22400,13408.89,11.71,36,19,740.9,Wedding,Mobile App,B,B2,2,Current,0,Current,0,0,0,0,40.0,685,675,-10,675,679.0,0.0414,0.35,194.29,91911.29,7659.27,2114.5,9.7,27.6,Verified,Employed,15,Alphabet,Driver,Own,0.0,0,PA,Pittsburgh,67166,26,31,30624.83,31.6,96914.02,3,1,0,1,07/09/2007,213,0,17,8991.11,3604.19,01/18/2025,721.28,03/01/2025,ACH,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,17,13-24,POOL-2023-D,SVC002,INV_D,2023,2023Q3,01/31/2025,02/01/2025
USL0000634,ACCT3748701,05/07/2024,06/01/2024,04/22/2027,21400,16852.5,8.21,36,27,672.67,Other,Partner,A,A4,1,Current,0,Current,1,0,0,30,28.0,684,709,25,712,672.0,0.0076,0.4,51.23,43306.75,3608.9,1172.71,18.6,32.5,Verified,Employed,30,Construction,Analyst,Rent,705.06,1,SC,SC City,21930,19,27,549.51,60.0,915.85,1,2,0,0,08/11/2019,66,0,9,4547.5,1506.53,01/04/2025,743.35,03/01/2025,Mobile App,1,5.0,1070.0,37.54,0,1107.54,0.0,0.0,0,0,0,0,9,0-12,POOL-2024-A,SVC003,INV_A,2024,2024Q2,01/31/2025,02/01/2025
USL0000635,ACCT6794248,05/08/2021,06/01/2021,04/07/2027,32100,15046.88,10.34,72,27,600.2,Debt Consolidation,Direct Mail,B,B1,2,Current,0,Current,0,0,0,0,67.0,663,657,-6,672,680.0,0.0356,0.378,202.48,126548.18,10545.68,1916.84,5.7,18.2,Not Verified,Employed,15,Education,Specialist,Mortgage,747.06,0,MI,Grand Rapids,23928,27,33,4478.26,27.5,16284.58,6,5,0,0,06/02/2020,56,0,45,17053.12,9955.88,10/15/2024,560.7,03/01/2025,Online Portal,0,2.0,642.0,0.0,0,642.0,0.0,0.0,0,0,0,0,45,37-48,POOL-2021-A,SVC003,INV_B,2021,2021Q2,01/31/2025,02/01/2025
USL0000636,ACCT2524614,09/02/2019,10/01/2019,08/22/2021,39700,5955.0,16.65,24,0,1956.19,Debt Consolidation,Mobile App,C,C4,3,Current,0,Current,1,0,0,30,,646,674,28,657,731.0,0.0795,0.351,166.17,83993.7,6999.48,3941.31,27.9,56.3,Verified,Self-Employed,14,Government,Nurse,Mortgage,2892.47,0,IN,IN City,45088,15,23,669.9,73.9,906.5,5,0,0,0,12/20/2012,147,0,24,33745.0,13203.56,10/27/2024,1983.63,03/01/2025,Check,1,1.0,397.0,32.19,0,429.19,0.0,0.0,0,0,0,0,65,49+,POOL-2019-A,SVC002,INV_C,2019,2019Q3,01/31/2025,02/01/2025
USL0000637,ACCT4427699,12/11/2022,01/01/2023,11/09/2028,35100,24326.25,25.91,72,46,965.19,Wedding,Broker,E,E5,5,Current,0,Current,0,0,0,0,,598,558,-40,592,601.0,0.1249,0.36,1093.81,36269.31,3022.44,2063.92,31.9,65.0,Verified,Self-Employed,15,Military,Specialist,Rent,2304.41,0,IA,IA City,22279,23,31,21234.69,61.6,34471.9,2,0,0,0,05/13/2016,106,0,26,10773.75,14321.19,11/10/2024,1058.16,03/01/2025,Auto-Pay,1,1.5,526.5,0.0,0,526.5,0.0,0.0,0,0,0,0,26,25-36,POOL-2022-A,SVC001,INV_C,2022,2022Q4,01/31/2025,02/01/2025
USL0000638,ACCT8475670,03/23/2021,04/01/2021,02/25/2026,8100,2706.75,20.28,60,13,215.86,Major Purchase,Online,D,D4,4,Current,0,Current,0,0,0,0,,629,581,-48,578,584.0,0.1006,0.385,104.84,27950.8,2329.23,2689.16,9.3,65.0,Verified,Employed,6,McKesson,Teacher,Mortgage,1269.26,1,VA,VA City,52129,4,15,4783.28,83.8,5707.97,0,0,0,0,04/15/1998,326,0,47,5393.25,4752.17,01/23/2025,213.25,03/01/2025,ACH,1,1.0,81.0,0.0,0,81.0,0.0,0.0,0,0,0,0,47,37-48,POOL-2021-A,SVC001,INV_A,2021,2021Q1,01/31/2025,02/01/2025
USL0000639,ACCT1642085,04/18/2024,05/01/2024,04/03/2027,49000,38587.5,16.58,36,27,1736.76,Wedding,Call Center,C,C4,3,Current,0,Current,0,0,0,0,53.0,641,596,-45,644,605.0,0.0617,0.445,1059.48,88197.01,7349.75,3500.01,23.6,47.6,Not Verified,Retired,6,Retail,Nurse,Rent,1441.64,0,GA,Augusta,24602,6,17,29251.18,45.3,64572.14,3,2,0,0,12/14/2012,147,0,9,10412.5,5218.34,01/21/2025,1633.4,03/01/2025,Online Portal,1,5.0,2450.0,0.0,0,2450.0,0.0,0.0,0,0,0,0,9,0-12,POOL-2024-B,SVC003,INV_D,2024,2024Q2,01/31/2025,02/01/2025
USL0000640,ACCT3630740,10/28/2022,11/01/2022,10/12/2025,27100,9823.75,10.58,36,9,881.84,Debt Consolidation,Broker,B,B1,2,Current,0,Current,0,0,0,0,68.0,661,652,-9,694,694.0,0.0393,0.307,118.52,67431.39,5619.28,3179.59,15.7,56.6,Not Verified,Employed,5,Microsoft,Associate,Mortgage,2338.93,0,TN,TN City,52965,24,40,4248.12,58.3,7286.66,1,4,0,2,07/04/2020,55,0,27,17276.25,6533.43,12/02/2024,774.12,03/01/2025,ACH,0,3.0,813.0,0.0,0,813.0,0.0,0.0,0,1,0,0,27,25-36,POOL-2022-C,SVC003,RETAINED,2022,2022Q4,01/31/2025,02/01/2025
USL0000641,ACCT9067141,11/18/2019,12/01/2019,10/28/2023,14700,2205.0,7.85,48,0,357.84,Home Improvement,Online,A,A2,1,Current,0,Current,1,0,0,30,31.0,707,716,9,704,721.0,0.0115,0.388,9.84,79106.39,6592.2,2524.17,5.4,38.3,Not Verified,Retired,15,McKesson,Consultant,Rent,1481.57,0,PA,Pittsburgh,33082,25,32,1326.32,23.1,5741.65,1,1,0,0,02/21/2010,181,0,48,12495.0,4681.32,01/10/2025,322.44,03/01/2025,Mobile App,0,6.0,882.0,32.19,0,914.19,0.0,0.0,0,0,0,0,63,49+,POOL-2019-C,SVC003,INV_C,2019,2019Q4,01/31/2025,02/01/2025
USL0000642,ACCT6601411,05/14/2024,06/01/2024,04/29/2027,53800,43637.78,19.31,36,28,1980.54,Credit Card Refinance,Branch,D,D2,4,Current,0,Current,0,0,0,0,,604,577,-27,605,597.0,0.0973,0.582,2471.15,70847.97,5904.0,4090.88,33.5,65.0,Source Verified,Self-Employed,0,Technology,Teacher,Mortgage,1344.66,1,OH,Columbus,14033,21,37,684.14,49.4,1384.9,2,0,0,0,05/17/2013,142,0,8,10162.22,5682.1,11/22/2024,1866.02,03/01/2025,Auto-Pay,1,1.5,807.0,0.0,0,807.0,0.0,0.0,0,1,0,0,8,0-12,POOL-2024-D,SVC001,INV_B,2024,2024Q2,01/31/2025,02/01/2025
USL0000643,ACCT3416385,09/15/2024,10/01/2024,09/05/2026,13500,11587.5,18.01,24,20,674.04,Education,Branch,C,C3,3,Current,0,Current,0,0,0,0,,549,531,-18,633,,0.0734,0.437,371.68,83034.54,6919.54,1912.11,9.7,27.6,Not Verified,Employed,3,CVS Health,Director,Rent,1282.43,0,TN,TN City,81673,25,41,1991.24,67.0,2972.0,3,0,2,0,09/20/1991,406,0,4,1912.5,783.66,11/09/2024,797.66,03/01/2025,Check,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,4,0-12,POOL-2024-D,SVC001,INV_D,2024,2024Q3,01/31/2025,02/01/2025
USL0000644,ACCT8365520,05/21/2020,06/01/2020,05/06/2023,26700,18531.91,8.26,36,0,839.89,Auto Repair,Broker,A,A5,1,30 DPD,30,30 DPD,1,0,0,30,,673,678,5,707,712.0,0.001,0.341,6.32,65939.62,5494.97,1985.71,15.3,36.1,Verified,Employed,2,Manufacturing,Consultant,Mortgage,715.13,0,MO,MO City,41769,17,24,36744.58,57.3,64126.67,3,0,0,0,12/14/2014,123,0,34,8168.09,20388.17,11/19/2024,1007.43,,Online Portal,0,1.5,400.5,35.47,0,435.97,0.0,0.0,0,0,0,0,57,49+,POOL-2020-B,SVC003,INV_A,2020,2020Q2,01/31/2025,02/01/2025
USL0000645,ACCT7017132,09/26/2021,10/01/2021,09/16/2023,21200,3180.0,15.71,24,0,1035.08,Vacation,Online,C,C3,3,Current,0,Current,0,0,0,0,,604,627,23,630,648.0,0.0549,0.346,60.41,77004.27,6417.02,2290.25,16.1,35.7,Verified,Self-Employed,9,McKesson,Manager,Rent,1302.03,0,TX,Austin,69658,12,21,730.22,67.0,1089.88,7,0,0,0,12/02/2005,233,0,24,18020.0,6821.92,12/03/2024,1073.84,03/01/2025,Mobile App,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,40,37-48,POOL-2021-B,SVC002,INV_D,2021,2021Q3,01/31/2025,02/01/2025
USL0000646,ACCT1006799,09/07/2024,10/01/2024,08/07/2030,20900,19913.06,17.17,72,68,466.93,Education,Broker,C,C5,3,Current,0,Current,0,0,0,0,75.0,626,618,-8,638,,0.0569,0.354,401.1,59979.16,4998.26,2963.04,9.3,59.3,Verified,Employed,10,Technology,Consultant,Mortgage,1425.18,0,OR,OR City,98987,10,21,3773.59,65.4,5770.02,2,3,0,0,12/22/1999,305,0,4,986.94,880.78,10/16/2024,503.34,03/01/2025,ACH,1,1.0,209.0,0.0,50,259.0,0.0,0.0,0,0,0,0,4,0-12,POOL-2024-D,SVC003,INV_C,2024,2024Q3,01/31/2025,02/01/2025
USL0000647,ACCT3915695,12/25/2022,01/01/2023,12/09/2025,19700,8071.53,5.72,36,11,596.82,Major Purchase,Direct Mail,A,A2,1,Current,0,Current,0,0,0,0,,735,718,-17,716,681.0,0.0151,0.522,63.62,35975.64,2997.97,1297.45,19.9,43.3,Not Verified,Employed,1,Technology,Nurse,Rent,2153.99,0,PA,Philadelphia,49518,13,24,1848.96,68.5,2699.21,0,0,0,0,12/19/2020,50,0,25,11628.47,3292.03,11/26/2024,510.09,03/01/2025,ACH,0,3.0,591.0,0.0,0,591.0,0.0,0.0,0,0,0,0,25,25-36,POOL-2022-C,SVC002,RETAINED,2022,2022Q4,01/31/2025,02/01/2025
USL0000648,ACCT4894254,01/08/2021,02/01/2021,12/29/2022,9300,1395.0,6.27,24,0,413.31,Wedding,Mobile App,A,A4,1,Current,0,Current,0,0,0,0,,696,685,-11,714,695.0,0.001,0.459,0.64,77039.7,6419.98,762.29,6.4,11.9,Source Verified,Employed,16,UnitedHealth,Administrator,Rent,1134.59,1,OH,Columbus,28082,13,20,2282.37,42.7,5345.13,1,0,0,1,02/28/2017,96,0,24,7905.0,2014.44,11/01/2024,452.79,03/01/2025,Mobile App,1,1.0,93.0,0.0,0,93.0,0.0,0.0,0,0,0,0,49,49+,POOL-2021-D,SVC002,INV_A,2021,2021Q1,01/31/2025,02/01/2025
USL0000649,ACCT7531461,04/08/2019,05/01/2019,03/23/2022,46700,7005.0,17.44,36,0,1675.23,Vacation,Partner,C,C3,3,Current,0,Current,0,0,0,0,,658,669,11,646,690.0,0.0658,0.282,129.98,78073.1,6506.09,2739.48,25.7,42.1,Source Verified,Self-Employed,3,Manufacturing,Driver,Rent,2496.21,0,GA,Atlanta,89305,22,32,1355.83,54.9,2469.64,5,0,0,2,08/16/2018,78,0,36,39695.0,20613.28,11/18/2024,1998.54,03/01/2025,ACH,1,1.0,467.0,0.0,0,467.0,0.0,0.0,0,0,0,0,70,49+,POOL-2019-B,SVC002,INV_D,2019,2019Q2,01/31/2025,02/01/2025
USL0000650,ACCT2929056,06/02/2022,07/01/2022,05/01/2028,24700,15368.89,14.74,72,40,518.8,Business,Broker,C,C2,3,Current,0,Current,0,0,0,0,62.0,644,654,10,641,608.0,0.0636,0.366,357.75,98416.51,8201.38,1648.05,6.3,20.1,Not Verified,Employed,11,Alphabet,Nurse,Other,2275.01,0,OH,Cincinnati,76924,9,27,1165.56,67.7,1721.65,0,1,0,1,05/13/1995,361,0,32,9331.11,7270.49,11/10/2024,418.4,03/01/2025,Check,1,6.0,1482.0,0.0,0,1482.0,0.0,0.0,0,0,0,0,32,25-36,POOL-2022-D,SVC002,RETAINED,2022,2022Q2,01/31/2025,02/01/2025
USL0000651,ACCT6208015,02/05/2021,03/01/2021,01/26/2023,55000,8250.0,6.93,24,0,2460.75,Business,Mobile App,A,A2,1,Current,0,Current,0,0,0,0,,709,703,-6,683,716.0,0.0188,0.396,61.42,55926.24,4660.52,4836.19,52.8,65.0,Not Verified,Employed,17,Self-Employed,Analyst,Mortgage,1270.22,1,AZ,AZ City,90821,30,35,1931.46,48.4,3990.62,5,0,0,0,03/12/1996,351,0,24,46750.0,12308.0,01/20/2025,2182.91,03/01/2025,ACH,0,4.0,2200.0,0.0,0,2200.0,0.0,0.0,0,0,0,0,48,37-48,POOL-2021-B,SVC002,RETAINED,2021,2021Q1,01/31/2025,02/01/2025
USL0000652,ACCT8163372,08/22/2020,09/01/2020,08/12/2022,20700,3105.0,15.48,24,0,1008.4,Medical Expenses,Direct Mail,C,C1,3,Current,0,Current,0,0,0,0,,687,736,49,643,652.0,0.0782,0.346,84.01,70708.96,5892.41,2674.4,17.1,45.4,Verified,Other,15,Construction,Manager,Mortgage,2258.05,0,MA,MA City,73644,19,25,2076.78,72.9,2848.81,0,0,0,0,09/30/2005,235,0,24,17595.0,6606.6,11/13/2024,1162.21,03/01/2025,Online Portal,0,4.0,828.0,0.0,0,828.0,0.0,0.0,0,0,0,0,54,49+,POOL-2020-C,SVC003,INV_A,2020,2020Q3,01/31/2025,02/01/2025
USL0000653,ACCT8774675,07/05/2022,08/01/2022,06/19/2025,14100,3779.58,21.68,36,5,536.15,Debt Consolidation,Online,D,D5,4,Current,0,Current,0,0,0,0,,548,574,26,600,585.0,0.1009,0.317,120.89,61286.73,5107.23,1628.19,10.5,31.9,Source Verified,Employed,6,Microsoft,Specialist,Rent,2905.76,1,WA,WA City,26688,16,23,2630.5,71.5,3679.02,1,0,0,1,07/04/2005,238,0,31,10320.42,6300.23,01/10/2025,450.6,03/01/2025,Check,0,4.0,564.0,0.0,0,564.0,0.0,0.0,0,0,0,0,31,25-36,POOL-2022-C,SVC001,INV_B,2022,2022Q3,01/31/2025,02/01/2025
